Date,kmeans_regime,gmm_regime,gmm_prob_0,gmm_prob_1,gmm_prob_2
2008-05-09,0,1,9.566885839170973e-19,0.9999928940384281,7.105961572495794e-06
2008-05-12,0,1,7.040936572109137e-18,0.9999930969308171,6.903069183295495e-06
2008-05-13,0,1,1.973850731963748e-17,0.9999977016557489,2.298344251170333e-06
2008-05-14,0,1,7.612989613949603e-16,0.9999992263269073,7.736730920074867e-07
2008-05-15,0,1,9.26344234969004e-15,0.9999998358935783,1.6410641148630582e-07
2008-05-16,0,1,5.936589940129014e-14,0.9999999946100573,5.389884485690131e-09
2008-05-19,0,1,2.9417704388302253e-12,0.9999999993955768,6.014805492373976e-10
2008-05-20,0,1,7.719621247429076e-11,0.999999999878586,4.4217744923833804e-11
2008-05-21,0,1,1.6750949110160119e-09,0.9999999983172856,7.619587367727272e-12
2008-05-22,0,1,2.6086218697472405e-08,0.9999999739010054,1.2776661971388962e-11
2008-05-23,0,1,2.039904196472024e-08,0.9999999795992383,1.7204903572425312e-12
2008-05-27,0,1,4.150267734916795e-07,0.9999995849604604,1.2767148783739893e-11
2008-05-28,0,1,1.5093747363059474e-06,0.9999984906188737,6.389481576400886e-12
2008-05-29,0,1,2.358740543654664e-06,0.9999976412589043,5.529033287713411e-13
2008-05-30,0,1,1.8912498384512874e-06,0.999998108750139,2.1821587986339958e-14
2008-06-02,0,1,7.715987490212956e-06,0.9999922840124997,8.395175062283084e-15
2008-06-03,0,1,0.00011642447784158756,0.9998835755219053,2.542176819268303e-13
2008-06-04,0,1,0.00020161387787001288,0.999798386121666,4.638142768206657e-13
2008-06-05,0,1,0.0005145363984646421,0.9994854635997553,1.778418936311259e-12
2008-06-06,0,1,4.2557538853808395e-05,0.9999574424611349,1.1660526774214066e-14
2008-06-09,1,1,0.02209878244941067,0.9779012156618194,1.88876867326153e-09
2008-06-10,1,1,0.05166283205080515,0.9483371629088766,5.040319546878581e-09
2008-06-11,1,1,0.036348788629705066,0.9636512049037408,6.466554558611726e-09
2008-06-12,1,1,0.006378915269828404,0.9936210751715177,9.558655190797458e-09
2008-06-13,1,1,0.00278191556288081,0.9972180784873376,5.9497833416039695e-09
2008-06-16,1,1,0.0004158455576630451,0.9995841530335954,1.4087404041806285e-09
2008-06-17,1,1,0.00037339454072000825,0.9996266005947774,4.8645020364676785e-09
2008-06-18,1,1,0.000826390330230497,0.9991735772878936,3.238187619232647e-08
2008-06-19,1,1,0.001174268416508348,0.9988255605438215,1.710396686487194e-07
2008-06-20,1,1,0.0009592226106049151,0.9990407457947497,3.159464506582595e-08
2008-06-23,1,1,0.0017323388946852078,0.9982673214489388,3.3965637480988625e-07
2008-06-24,1,1,0.0029457028857380035,0.9970539756528501,3.214614113331081e-07
2008-06-25,1,1,0.012033219812179446,0.9879650984406763,1.6817471455316726e-06
2008-06-26,1,1,0.034352182145504055,0.9656453357843503,2.4820701466324446e-06
2008-06-27,1,1,0.16049739484305847,0.8392881275130262,0.0002144776439152645
2008-06-30,1,1,0.14163224991147108,0.8580578016080377,0.00030994848049169927
2008-07-01,1,1,0.2448793331198465,0.75408954041118,0.0010311264689733164
2008-07-02,1,1,0.44367720940634053,0.5540758693786652,0.0022469212149950034
2008-07-03,1,0,0.6603980491570061,0.322878864648258,0.01672308619473654
2008-07-07,1,0,0.9864367041185568,0.0013724461100706694,0.01219084977137231
2008-07-08,1,0,0.9601382581874723,8.682336527463459e-06,0.0398530594760009
2008-07-09,1,0,0.9811816520210219,1.3094262970295056e-05,0.018805253716007733
2008-07-10,1,0,0.8896882814364789,1.2327695591057942e-07,0.11031159528656581
2008-07-11,1,0,0.6506464330565476,5.002105120062394e-14,0.3493535669434016
2008-07-14,1,2,0.1606070174857442,2.147337023368838e-25,0.8393929825142564
2008-07-15,1,2,0.04221761125884699,6.432244790579598e-45,0.9577823887411534
2008-07-16,1,2,0.027976822619523622,3.6197679506632335e-59,0.9720231773804762
2008-07-17,1,2,0.04323188276910165,4.3063899098617334e-47,0.956768117230898
2008-07-18,1,2,0.020336218505198594,4.6866101833490835e-48,0.9796637814948013
2008-07-21,1,2,0.01926574928600865,1.1666816319106702e-65,0.980734250713991
2008-07-22,1,2,0.012115946890256987,1.2294239937226735e-54,0.9878840531097431
2008-07-23,1,2,0.005763232365226865,1.1504189555554539e-40,0.9942367676347723
2008-07-24,1,2,0.01243128212660662,8.530141773876557e-33,0.987568717873394
2008-07-25,1,2,0.020922971267781764,1.5836342463541877e-30,0.9790770287322179
2008-07-28,1,2,0.00900362229275752,2.3613568928182164e-25,0.9909963777072419
2008-07-29,1,2,0.013780101537807994,8.667238823955277e-32,0.9862198984621918
2008-07-30,1,2,0.0028671888044690505,3.1470506662056897e-30,0.9971328111955307
2008-07-31,2,2,0.0011902864058246092,9.9498953299081e-29,0.9988097135941755
2008-08-01,2,2,0.006223819127203524,2.445772230416328e-30,0.9937761808727968
2008-08-04,2,2,0.0012368294944922209,2.5201145587870934e-27,0.9987631705055074
2008-08-05,2,2,0.0010762747299358825,9.379875995999506e-26,0.9989237252700648
2008-08-06,2,2,1.7128399824609082e-05,4.0767768077522844e-22,0.9999828716001756
2008-08-07,2,2,2.2636946738998607e-05,4.82377657254586e-16,0.9999773630532611
2008-08-08,2,2,4.37094797185309e-05,2.6065257964847553e-10,0.9999562902596293
2008-08-11,2,2,9.28929079143084e-06,5.649996738625579e-08,0.9999906542092405
2008-08-12,2,2,3.3904124968272553e-06,1.5657058325926286e-07,0.9999964530169199
2008-08-13,2,2,1.8266753599110846e-06,0.00014612224881389285,0.9998520510758268
2008-08-14,2,2,2.104758541180787e-06,0.00038977909778675746,0.9996081161436728
2008-08-15,2,2,9.927009772469108e-07,0.0001336303864676345,0.9998653769125554
2008-08-18,2,2,1.194904291786335e-06,0.005245922224117924,0.9947528828715911
2008-08-19,2,1,1.068998590599239e-06,0.832681453681323,0.1673174773200863
2008-08-20,2,1,7.620807604006426e-08,0.9594081129413825,0.04059181085054075
2008-08-21,2,1,1.1203128491945462e-08,0.8792646819520722,0.12073530684479845
2008-08-22,2,1,4.2447072686172915e-09,0.7572606065010973,0.24273938925419467
2008-08-25,2,1,9.054030677723706e-10,0.7330326251250712,0.26696737396952497
2008-08-26,2,1,3.5147161907275753e-10,0.990034392990598,0.009965606657929523
2008-08-27,2,1,2.2030542905166567e-11,0.9930456362803028,0.006954363697665624
2008-08-28,2,1,9.086411805440379e-12,0.9919602237741413,0.008039776216772602
2008-08-29,2,1,5.4799143655305025e-12,0.9944570742906997,0.0055429257038196005
2008-09-02,2,1,6.4096438387321335e-12,0.9989483820372531,0.0010516179563376802
2008-09-03,2,1,4.742246708610356e-12,0.999425630423354,0.0005743695719040829
2008-09-04,2,1,6.62466565320689e-13,0.9994837171826074,0.0005162828167309853
2008-09-05,2,1,2.1455134914160207e-12,0.9997579484577286,0.0002420515401259823
2008-09-08,2,1,5.439499254310001e-13,0.9997647508136542,0.00023524918580093154
2008-09-09,2,1,4.687273980123347e-13,0.9997546399286824,0.00024536007084728894
2008-09-10,2,1,6.673018746501658e-12,0.9996509865812261,0.0003490134121016273
2008-09-11,2,1,8.560647696496583e-12,0.9997645523854005,0.00023544760603844288
2008-09-12,2,1,4.21353919196432e-11,0.9995558866647931,0.0004441132930716368
2008-09-15,2,1,4.854839502098545e-10,0.9982853772818884,0.0017146222326280631
2008-09-16,2,1,1.035507511241471e-07,0.9662187034320661,0.03378119301718242
2008-09-17,2,1,1.1090022684063055e-07,0.9688585639660912,0.031141325133681206
2008-09-18,2,2,3.380990887551032e-07,0.3430183210928491,0.6569813408080627
2008-09-19,2,2,5.363386642379027e-09,0.039988384182484835,0.9600116104541282
2008-09-22,2,2,1.1515680170328558e-12,6.639984564626242e-06,0.9999933600142834
2008-09-23,2,2,1.581007512448601e-16,2.917446845168225e-09,0.9999999970825533
2008-09-24,2,2,1.472054530688227e-20,3.3922992363944376e-13,0.9999999999996607
2008-09-25,2,2,8.734352034765316e-28,4.2959443727807206e-20,1.0
2008-09-26,2,2,3.990450542612899e-37,2.4897804368528717e-30,1.0
2008-09-29,2,2,2.173931010335791e-42,8.682009099055525e-37,1.0
2008-09-30,2,2,9.632241205488774e-36,5.71324050238236e-30,1.0
2008-10-01,2,2,1.6178112652697214e-62,1.4036091958388477e-61,1.0
2008-10-02,2,2,5.922322110823044e-79,5.774951073604331e-82,1.0
2008-10-03,2,2,1.6458058453819366e-88,1.1147754269630592e-95,1.0
2008-10-06,2,2,7.181678471549133e-116,4.395494957428134e-134,1.0
2008-10-07,2,2,2.0167632385092284e-136,1.9337557698962605e-164,1.0
2008-10-08,2,2,5.438554421627897e-164,3.1633553625688627e-206,1.0
2008-10-09,2,2,6.222578313504875e-186,4.333344235281481e-244,1.0
2008-10-10,2,2,2.1039006534114983e-191,4.961956428862663e-276,1.0
2008-10-13,2,2,2.420670208763361e-196,0.0,1.0
2008-10-14,2,2,5.815778968197973e-251,0.0,1.0
2008-10-15,2,2,1.5318769628917254e-289,0.0,1.0
2008-10-16,2,2,0.0,0.0,1.0
2008-10-17,2,2,0.0,0.0,1.0
2008-10-20,2,2,0.0,0.0,1.0
2008-10-21,2,2,0.0,0.0,1.0
2008-10-22,2,2,0.0,0.0,1.0
2008-10-23,2,2,0.0,0.0,1.0
2008-10-24,2,2,0.0,0.0,1.0
2008-10-27,2,2,0.0,0.0,1.0
2008-10-28,2,2,0.0,0.0,1.0
2008-10-29,2,2,0.0,0.0,1.0
2008-10-30,2,2,0.0,0.0,1.0
2008-10-31,2,2,0.0,0.0,1.0
2008-11-03,2,2,0.0,0.0,1.0
2008-11-04,2,2,0.0,0.0,1.0
2008-11-05,2,2,0.0,0.0,1.0
2008-11-06,2,2,0.0,0.0,1.0
2008-11-07,2,2,0.0,0.0,1.0
2008-11-10,2,2,0.0,0.0,1.0
2008-11-11,2,2,0.0,0.0,1.0
2008-11-12,2,2,0.0,0.0,1.0
2008-11-13,2,2,0.0,0.0,1.0
2008-11-14,2,2,0.0,0.0,1.0
2008-11-17,2,2,0.0,0.0,1.0
2008-11-18,2,2,0.0,0.0,1.0
2008-11-19,2,2,0.0,0.0,1.0
2008-11-20,2,2,0.0,0.0,1.0
2008-11-21,2,2,0.0,0.0,1.0
2008-11-24,2,2,0.0,0.0,1.0
2008-11-25,2,2,0.0,0.0,1.0
2008-11-26,2,2,0.0,0.0,1.0
2008-11-28,2,2,0.0,0.0,1.0
2008-12-01,2,2,0.0,0.0,1.0
2008-12-02,2,2,0.0,0.0,1.0
2008-12-03,2,2,0.0,0.0,1.0
2008-12-04,2,2,0.0,0.0,1.0
2008-12-05,2,2,0.0,0.0,1.0
2008-12-08,2,2,0.0,0.0,1.0
2008-12-09,2,2,0.0,0.0,1.0
2008-12-10,2,2,0.0,0.0,1.0
2008-12-11,2,2,0.0,0.0,1.0
2008-12-12,2,2,0.0,0.0,1.0
2008-12-15,2,2,0.0,0.0,1.0
2008-12-16,2,2,0.0,0.0,1.0
2008-12-17,2,2,0.0,0.0,1.0
2008-12-18,2,2,0.0,0.0,1.0
2008-12-19,2,2,0.0,0.0,1.0
2008-12-22,2,2,0.0,0.0,1.0
2008-12-23,2,2,0.0,0.0,1.0
2008-12-24,2,2,0.0,0.0,1.0
2008-12-26,2,2,0.0,0.0,1.0
2008-12-29,2,2,0.0,0.0,1.0
2008-12-30,2,2,0.0,0.0,1.0
2008-12-31,2,2,0.0,0.0,1.0
2009-01-02,2,2,0.0,0.0,1.0
2009-01-05,2,2,2.5e-323,0.0,1.0
2009-01-06,2,2,1.691279817862867e-302,0.0,1.0
2009-01-07,2,2,1.5680172734687541e-279,0.0,1.0
2009-01-08,2,2,4.0623621787532377e-255,7.882149903553683e-292,1.0
2009-01-09,2,2,9.752195149017397e-243,1.548619486352726e-266,1.0
2009-01-12,2,2,1.732027232510976e-227,4.138473950133438e-236,1.0
2009-01-13,2,2,3.679584975528983e-209,2.190729971506913e-214,1.0
2009-01-14,2,2,8.679942840764617e-196,1.83397405454755e-191,1.0
2009-01-15,2,2,1.385204913640596e-175,2.3506804785831276e-195,1.0
2009-01-16,2,2,2.2384536631526485e-147,1.4080048106599694e-227,1.0
2009-01-20,2,2,8.409606373597754e-136,4.318159315068571e-217,1.0
2009-01-21,2,2,1.611683851151797e-95,0.0,1.0
2009-01-22,2,2,2.8832032647420686e-100,4.796046929218445e-245,1.0
2009-01-23,2,2,1.4107271240654117e-86,2.6623479981582474e-158,1.0
2009-01-26,2,2,4.402421521440261e-75,4.3931487029099035e-121,1.0
2009-01-27,2,2,5.228159101917601e-66,2.810769024851915e-97,1.0
2009-01-28,2,2,1.6396727509651816e-61,3.589530158465485e-80,1.0
2009-01-29,2,2,1.0969192770526039e-55,1.0220500724194462e-61,1.0
2009-01-30,2,2,1.2431513025010796e-49,1.1212989999702329e-41,1.0
2009-02-02,2,2,1.4345670691286952e-44,3.2628405163872884e-31,1.0
2009-02-03,2,2,1.6716029056060276e-40,7.5226021470365385e-25,1.0
2009-02-04,2,2,6.989860639214292e-40,5.4506983024945775e-24,1.0
2009-02-05,2,2,1.1216497503588381e-38,6.566221466488516e-21,1.0
2009-02-06,2,2,1.3042483722512524e-36,5.087326063399988e-21,1.0
2009-02-09,2,2,7.245886179859961e-37,1.1195802380076693e-20,1.0
2009-02-10,2,2,3.373686474515588e-36,4.180927914823945e-20,1.0
2009-02-11,2,2,1.3353146446952632e-38,3.613303480410578e-19,1.0
2009-02-12,2,2,4.485960118743343e-45,2.4277987085575627e-23,1.0
2009-02-13,2,2,1.9875881400224637e-46,3.957602480209254e-27,1.0
2009-02-17,2,2,1.1157394992681428e-45,5.078126807306296e-25,1.0
2009-02-18,2,2,9.918393223315924e-45,1.1171373552164606e-23,1.0
2009-02-19,2,2,1.5785388248059516e-44,5.261452325764723e-29,1.0
2009-02-20,2,2,1.54750687894597e-43,1.4965365052143295e-47,1.0
2009-02-23,2,2,5.590967725584824e-41,1.6121847940448837e-72,1.0
2009-02-24,2,2,1.4205772623524584e-37,3.021557880452281e-117,1.0
2009-02-25,2,2,1.0435369320112139e-44,9.957761554015204e-118,1.0
2009-02-26,2,2,3.670493023764667e-47,4.350169241600706e-114,1.0
2009-02-27,2,2,1.0888577404883748e-47,7.442757168409053e-125,1.0
2009-03-02,2,2,2.502652806323147e-44,7.582216939121095e-162,1.0
2009-03-03,2,2,3.5992735867083553e-37,0.0,1.0
2009-03-04,2,2,2.176406409220823e-40,0.0,1.0
2009-03-05,2,2,1.3891995743431e-51,2.1589698588378558e-256,1.0
2009-03-06,2,2,3.566488198763507e-50,1.331675912217943e-252,1.0
2009-03-09,2,2,2.1160647531554643e-54,8.723060384083503e-241,1.0
2009-03-10,2,2,7.571382789600263e-57,7.094332853790371e-279,1.0
2009-03-11,2,2,9.693649585525263e-67,2.482339009164027e-169,1.0
2009-03-12,2,2,1.370878497992743e-71,1.3881393128455883e-140,1.0
2009-03-13,2,2,1.764587883306252e-76,6.707836641944017e-130,1.0
2009-03-16,2,2,3.9258246516314157e-81,2.1864893303925347e-131,1.0
2009-03-17,2,2,1.4413091338823562e-85,9.690145918203974e-136,1.0
2009-03-18,2,2,2.2575485468437427e-90,1.344889275500689e-134,1.0
2009-03-19,2,2,1.283653011917597e-91,1.8615071800510965e-130,1.0
2009-03-20,2,2,7.586643205685343e-93,1.4589032081765736e-129,1.0
2009-03-23,2,2,1.0329644729301968e-97,3.2910055486272776e-133,1.0
2009-03-24,2,2,1.1490284682874713e-107,3.9538504651286287e-137,1.0
2009-03-25,2,2,7.539513319881632e-112,1.1624825565393656e-136,1.0
2009-03-26,2,2,6.710791360479241e-116,1.6559662207331844e-136,1.0
2009-03-27,2,2,4.42330520722227e-115,1.3622807793359097e-130,1.0
2009-03-30,2,2,1.4396523354965648e-114,3.2133437379695436e-125,1.0
2009-03-31,2,2,7.989802808503965e-116,2.125108483247981e-123,1.0
2009-04-01,2,2,3.6511290190948456e-121,3.42180248805886e-126,1.0
2009-04-02,2,2,1.0341228133809e-122,7.049656645471255e-127,1.0
2009-04-03,2,2,2.9222713013881954e-123,1.2869925355914647e-131,1.0
2009-04-06,2,2,2.314868262028905e-122,1.0794647408499279e-131,1.0
2009-04-07,2,2,1.7388782108225142e-121,1.1650689244489617e-135,1.0
2009-04-08,2,2,1.5854221034352742e-114,3.03875358797651e-124,1.0
2009-04-09,2,2,1.7207975287105833e-113,7.86846626781274e-130,1.0
2009-04-13,2,2,5.204342033359455e-110,6.065974073527816e-134,1.0
2009-04-14,2,2,4.257354667188985e-106,5.487738988382015e-138,1.0
2009-04-15,2,2,4.0204109100629924e-108,1.9894655735030303e-145,1.0
2009-04-16,2,2,1.1929575527883314e-106,4.407211138910714e-149,1.0
2009-04-17,2,2,4.481477001221386e-103,1.5292916600110373e-152,1.0
2009-04-20,2,2,8.874213051082274e-104,4.973939922531389e-168,1.0
2009-04-21,2,2,4.853983236873298e-98,1.3963494045824184e-171,1.0
2009-04-22,2,2,1.193629522300981e-101,4.48641520888652e-180,1.0
2009-04-23,2,2,2.256807061287913e-99,9.257991840162327e-174,1.0
2009-04-24,2,2,6.795053473505518e-104,4.235864753507234e-176,1.0
2009-04-27,2,2,2.6578616447761213e-102,5.861363775776533e-166,1.0
2009-04-28,2,2,2.5389129651457542e-96,4.5512054171674534e-151,1.0
2009-04-29,2,2,3.8456949483559186e-91,8.195496145512934e-139,1.0
2009-04-30,2,2,3.3797225532727975e-87,1.5706477140471409e-134,1.0
2009-05-01,2,2,2.5892553416042783e-78,7.586358756636213e-117,1.0
2009-05-04,2,2,1.291027206001424e-74,1.5565433468989036e-112,1.0
2009-05-05,2,2,8.365494964946192e-70,5.215342244997788e-109,1.0
2009-05-06,2,2,5.52049019702023e-63,4.951251774499971e-95,1.0
2009-05-07,2,2,3.9065117293721184e-53,1.5828050045168815e-90,1.0
2009-05-08,2,2,3.484658010024947e-45,4.076371022242723e-77,1.0
2009-05-11,2,2,1.283981618045301e-38,5.585989539967417e-72,1.0
2009-05-12,2,2,2.644216562513665e-34,2.3371547921416606e-56,1.0
2009-05-13,2,2,1.9705021798261969e-32,6.979024712918104e-53,1.0
2009-05-14,2,2,2.450798655206989e-29,5.701258824854791e-38,1.0
2009-05-15,2,2,1.4910325534880812e-29,3.5322754122678226e-32,1.0
2009-05-18,2,2,5.1283913582049125e-27,1.4804099145174801e-22,1.0
2009-05-19,2,2,9.361595760503353e-27,3.2604783316650005e-23,1.0
2009-05-20,2,2,1.4504461063206143e-27,6.913436983801499e-21,1.0
2009-05-21,2,2,3.661036717200507e-26,5.815017947037088e-17,1.0
2009-05-22,2,2,1.9328851626639216e-23,3.591573359248652e-12,0.9999999999964082
2009-05-26,2,2,1.609297157870389e-21,2.477939078891084e-09,0.9999999975220613
2009-05-27,2,2,1.3525393090363734e-23,5.390470117721283e-11,0.9999999999460947
2009-05-28,2,2,6.204896867655321e-22,8.797219685764111e-10,0.9999999991202779
2009-05-29,2,2,1.540803373180753e-22,3.871599264450603e-11,0.9999999999612843
2009-06-01,2,2,2.8422042178432075e-24,7.653147135759499e-14,0.9999999999999236
2009-06-02,2,2,1.955497791127367e-21,1.1132424031342313e-13,0.999999999999889
2009-06-03,2,2,6.785256502033959e-20,6.7035538188982066e-15,0.9999999999999929
2009-06-04,2,2,1.6131465048494288e-17,1.112144916936018e-11,0.9999999999888782
2009-06-05,2,2,3.0006591343120788e-18,1.3476893055696814e-11,0.9999999999865228
2009-06-08,2,2,4.094036012590643e-18,1.9874795401041705e-10,0.9999999998012523
2009-06-09,2,2,4.1791131142879884e-17,9.01058760803468e-09,0.9999999909894122
2009-06-10,2,2,3.604217941108593e-18,9.252596774484374e-09,0.9999999907474031
2009-06-11,2,2,7.784473476835858e-18,1.0127405827404374e-07,0.9999998987259422
2009-06-12,2,2,3.427887219733642e-17,1.9037048552780125e-07,0.9999998096295147
2009-06-15,2,2,9.266343130908326e-17,4.5834290100192345e-07,0.9999995416570988
2009-06-16,2,2,2.7320483334569446e-14,0.0001476242597499374,0.9998523757402236
2009-06-17,2,2,6.059565598219887e-13,0.003006676973916635,0.9969933230254783
2009-06-18,2,2,1.4247226764097347e-14,0.0031701570483994774,0.9968298429515863
2009-06-19,2,2,3.444404327626465e-16,0.0015588944286967245,0.9984411055713035
2009-06-22,2,2,2.731424245051826e-17,0.00045634864008198793,0.9995436513599187
2009-06-23,2,2,4.4598025870225e-15,0.06989718177292639,0.9301028182270694
2009-06-24,2,2,1.0354295179320814e-15,0.15105451077935123,0.8489454892206484
2009-06-25,2,2,2.0947635988071578e-15,0.058087280339368684,0.9419127196606287
2009-06-26,2,2,1.723789742667116e-15,0.01810025753024807,0.9818997424697498
2009-06-29,2,1,1.812403761402191e-14,0.8572482120593085,0.14275178794067342
2009-06-30,2,1,1.2523513540024049e-12,0.9780842371238089,0.02191576287493955
2009-07-01,2,1,5.0174817845449384e-12,0.9997586184924966,0.00024138150248754638
2009-07-02,2,1,1.5991802366755687e-09,0.9998392148178147,0.00016078358300493993
2009-07-06,2,1,1.2315758134734957e-09,0.9999813972012455,1.860156717803516e-05
2009-07-07,2,1,1.82716637040243e-08,0.9999820933285756,1.7888399759478276e-05
2009-07-08,2,1,4.825263643713377e-08,0.9999616428422774,3.830890508677938e-05
2009-07-09,1,1,9.723989658460905e-08,0.9999589715605329,4.0931199571193506e-05
2009-07-10,1,1,4.20380778997279e-08,0.9999841188798825,1.5839082039406093e-05
2009-07-13,1,1,3.66817328935678e-08,0.9999839735509056,1.598976736269822e-05
2009-07-14,1,1,2.641824903947934e-08,0.9999849040143733,1.5069567377913894e-05
2009-07-15,1,1,1.882075336887466e-07,0.9999956882276475,4.123564817998935e-06
2009-07-16,1,1,6.529244468495002e-06,0.9999908213383147,2.649417215035388e-06
2009-07-17,1,1,5.4262876364055336e-05,0.9999432021953965,2.534928239891702e-06
2009-07-20,1,1,0.0003002523076878979,0.9996976252587089,2.122433604759095e-06
2009-07-21,1,1,0.003917901066486027,0.9960757664047604,6.332528753066532e-06
2009-07-22,1,1,0.08755020790226946,0.9124374910544196,1.230104331090916e-05
2009-07-23,1,1,0.48938607767048076,0.5106000096831745,1.3912646344124549e-05
2009-07-24,1,0,0.8228706643613755,0.1771199897513557,9.345887269466174e-06
2009-07-27,1,0,0.9743758144383964,0.025612851470942246,1.1334090661347955e-05
2009-07-28,1,0,0.9967259338034601,0.003254867914327433,1.9198282213322947e-05
2009-07-29,1,0,0.9991373440603777,0.0008045859894739449,5.8069950148831605e-05
2009-07-30,1,0,0.9994769735946542,0.00038264648414732455,0.0001403799211978729
2009-07-31,1,0,0.9997618381711719,0.0001235224309425594,0.00011463939788472483
2009-08-03,1,0,0.9999786508265158,2.3203613017798663e-08,2.1325969870451325e-05
2009-08-04,1,0,0.9999972521253759,3.859760228397354e-14,2.74787458498112e-06
2009-08-05,1,0,0.999998335785251,1.780795258580756e-21,1.6642147485352596e-06
2009-08-06,2,0,0.9999847619370388,1.5729838613155854e-20,1.5238062961358777e-05
2009-08-07,2,0,0.9998177686187689,1.2761055923977336e-22,0.00018223138123072785
2009-08-10,2,0,0.9917995603336123,4.24807778355255e-18,0.00820043966638776
2009-08-11,2,0,0.5185063991922236,3.1933748878121305e-22,0.481493600807776
2009-08-12,2,2,0.270675298116098,8.011554131915234e-19,0.7293247018839021
2009-08-13,2,0,0.6154939483876832,2.0130353954439825e-20,0.38450605161231655
2009-08-14,2,0,0.6431399543206213,3.8501178613925204e-17,0.35686004567937835
2009-08-17,2,0,0.6903548905443646,1.7351526206795834e-11,0.3096451094382838
2009-08-18,2,0,0.7874001918362126,1.4425456525685055e-18,0.2125998081637878
2009-08-19,2,0,0.8181235975949384,2.6481777069033413e-13,0.18187640240479705
2009-08-20,2,0,0.8679042715447046,1.2601776029437983e-07,0.13209560243753513
2009-08-21,2,0,0.9434940663057249,6.07769713687817e-05,0.05644515672290618
2009-08-24,2,1,0.1921730877619353,0.8059905384333031,0.001836373804761804
2009-08-25,2,1,0.0008828004384258626,0.9991164435954709,7.559661031824797e-07
2009-08-26,0,1,0.00010566038597125336,0.9998943307250553,8.888972776451059e-09
2009-08-27,0,1,5.12336671897926e-05,0.9999487659940973,3.387125330210577e-10
2009-08-28,0,1,1.5120561560818275e-05,0.9999848794286055,9.834100750112109e-12
2009-08-31,0,1,4.555885080062909e-06,0.9999954441147102,2.0812861577073671e-13
2009-09-01,0,1,4.314255435284699e-06,0.9999956857442901,2.7314912819640406e-13
2009-09-02,0,1,5.53462923051503e-05,0.9999446534964117,2.1128260857176078e-10
2009-09-03,0,1,5.3803774067710374e-05,0.9999461960701991,1.557328643273769e-10
2009-09-04,1,1,1.5183171171893954e-05,0.9999848168275327,1.295584103561235e-12
2009-09-08,1,1,4.012514350481561e-06,0.9999959874856185,2.949880287190335e-14
2009-09-09,1,1,9.663872347283353e-06,0.9999903361276403,1.2412160337387813e-14
2009-09-10,1,1,0.00010148050199474628,0.9998985194980031,1.0625909354172682e-15
2009-09-11,1,1,0.00012694591901713347,0.9998730540809826,4.980061293390408e-17
2009-09-14,1,1,0.00014373079643740114,0.9998562692035616,2.0954217625735053e-17
2009-09-15,1,1,0.0023549500452334712,0.9976450499547665,1.4831760528786977e-17
2009-09-16,1,1,0.045665220411599566,0.9543347795884003,1.5501148684215408e-18
2009-09-17,1,1,0.06940091151053765,0.930599088489463,2.348416633929427e-20
2009-09-18,1,1,0.07386271091281077,0.9261372890871886,9.750100404256105e-22
2009-09-21,1,1,0.42803298090552067,0.5719670190944796,1.1673468719349711e-21
2009-09-22,1,0,0.9882823589327744,0.011717641067224806,1.1340768025821414e-21
2009-09-23,1,0,0.999994292677948,5.707322052872903e-06,7.574468359288247e-23
2009-09-24,1,0,0.9999998338667608,1.6613323921589498e-07,1.694959197693642e-22
2009-09-25,1,0,0.9999999998389555,1.6104401034837706e-10,6.77042584038435e-21
2009-09-28,1,0,1.0,1.6489652841516712e-17,2.5113154295974316e-19
2009-09-29,1,0,1.0,1.1698599610529814e-35,8.299526921350169e-20
2009-09-30,1,0,1.0,3.503965334117843e-42,1.5384418930240978e-19
2009-10-01,1,0,1.0,1.1670801084363204e-36,1.4893917612237223e-19
2009-10-02,1,0,1.0,4.47850743007349e-96,8.401482889898798e-19
2009-10-05,1,0,1.0,4.600219198154257e-114,4.995297913404532e-18
2009-10-06,1,0,1.0,1.463755795150214e-125,9.616019351027446e-19
2009-10-07,1,0,1.0,6.997990415085876e-132,2.653799299627032e-19
2009-10-08,1,0,1.0,2.39862392232126e-127,5.52181196424666e-19
2009-10-09,1,0,1.0,1.975777221831199e-122,1.543939849918809e-18
2009-10-12,1,0,1.0,3.7174473497045784e-121,5.240755002147013e-19
2009-10-13,1,0,1.0,3.857826808046993e-138,2.305860307576702e-19
2009-10-14,1,0,1.0,2.0274098412121035e-154,3.1428966201898932e-19
2009-10-15,1,0,1.0,8.760919976267891e-166,3.248584433390878e-19
2009-10-16,1,0,1.0,7.69274076197259e-183,2.3961229165985682e-20
2009-10-19,1,0,1.0,3.803076579212246e-156,4.75960592699948e-19
2009-10-20,1,0,1.0,1.1544217760843617e-141,2.9026185926766467e-19
2009-10-21,1,0,1.0,5.080252432267324e-93,5.432037471674506e-17
2009-10-22,1,0,1.0,1.8213814556588393e-58,8.338252075358892e-16
2009-10-23,1,0,1.0,1.9492533723118546e-32,2.3780710035243647e-16
2009-10-26,1,0,1.0,5.8043029117180055e-21,7.976295155337739e-16
2009-10-27,1,0,0.9999999999918163,8.116310252804972e-12,6.754290483824272e-14
2009-10-28,1,0,0.9999998901037095,1.0989543441378199e-07,8.562970693761335e-13
2009-10-29,1,0,0.9999992694586788,7.304006181637859e-07,1.4070397858983473e-10
2009-10-30,1,0,0.9976380373341033,0.0023619626481736987,1.7723502694295233e-11
